assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,ea_index,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,id,in_dreamteam,influence,loaned_in,loaned_out,loans_in,loans_out,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
1,0,387,100,100,6,39487,0,0,-3,3,225.9,0,0,2,-0.7,0.3,0,Erik,0.8,46,0,69.5,332,False,438.2,0,0,0,0,2357,,2018-01-20T14:01:19Z,47,0,0,0,39487.jpg,2.3,0,0,Pieters,0.4,False,3,a,15,110,31.0,61,29218,8,60149,22,0.2,13.0,Pieters,3
0,0,0,0,0,0,61595,0,0,0,0,0.0,0,0,2,0.0,0.0,0,Marc,0.0,0,0,0.0,333,False,0.0,0,0,0,0,0,Joined Spanish side Girona in season-long loan deal,2017-08-11T16:01:15Z,45,0,0,0,61595.jpg,0.0,0,0,Muniesa,0.0,False,5,u,15,110,0.0,0,96,0,4603,0,0.0,0.0,Muniesa,0
0,0,58,75,75,0,9047,0,0,-4,4,51.4,0,0,2,-1.1,-0.4,0,Glen,0.0,13,0,16.2,335,False,71.8,0,0,0,0,412,Groin Injury - 75% chance of playing,2018-04-16T21:01:17Z,41,0,0,0,9047.jpg,0.4,0,0,Johnson,0.3,False,8,d,15,110,39.0,3,12012,2,35966,16,0.0,0.7,Johnson,2
0,0,18,0,0,0,221267,0,0,-1,1,4.9,0,0,2,0.0,0.0,0,Josh,0.0,9,0,2.5,336,False,20.4,0,0,0,0,162,Season-long loan to MK Dons,2018-01-30T12:01:18Z,44,0,0,0,221267.jpg,0.0,0,0,Tymon,0.0,False,12,u,15,110,0.0,0,736,0,1403,0,0.0,0.0,Tymon,0
6,12,487,100,100,5,40555,0,0,-4,4,496.8,2,0,3,-0.2,0.8,0,Joe,1.3,52,2,146.3,337,False,638.6,0,0,0,0,2862,,2017-10-21T13:01:15Z,51,0,0,0,40555.jpg,3.2,0,0,Allen,1.8,False,4,a,15,110,328.0,101,130962,23,252040,133,0.3,19.8,Allen,8
0,0,57,100,100,2,20208,0,0,-3,3,114.4,0,0,3,-1.5,-0.5,0,Charlie,0.0,9,0,27.1,338,False,73.2,0,0,0,0,405,,2018-03-17T16:31:18Z,47,0,1,0,20208.jpg,0.9,1,0,Adam,0.1,False,16,a,15,110,84.0,10,3553,4,7968,1,0.0,2.1,Adam,2
0,0,0,0,0,0,12150,0,0,0,0,0.0,0,0,3,0.0,0.0,0,Glenn,0.0,0,0,0.0,339,False,0.0,0,0,0,0,0,Transferred to Aston Villa,2017-07-22T08:39:16Z,45,0,0,0,12150.jpg,0.0,0,0,Whelan,0.0,False,6,u,15,110,0.0,0,139,0,857,0,0.0,0.0,Whelan,0
0,0,29,100,100,0,19568,0,0,-2,2,5.5,0,0,3,-1.5,-0.5,0,Ibrahim,0.0,9,0,1.8,341,False,12.6,0,0,0,0,162,,2017-09-23T13:01:15Z,48,0,0,0,19568.jpg,1.0,0,0,Afellay,0.0,False,14,a,15,110,0.0,6,1389,2,1870,2,0.0,1.3,Afellay,1
8,17,500,100,100,5,68312,0,0,2,-2,1029.7,1,0,3,1.8,2.8,0,Xherdan,3.3,54,7,230.6,342,False,631.2,0,0,0,0,2679,,2018-03-17T15:01:18Z,62,0,0,0,68312.jpg,4.3,0,0,Shaqiri,10.0,False,22,a,15,110,639.0,139,1551039,458,1259335,1687,0.5,22.4,Shaqiri,4
0,0,0,0,0,0,102738,0,0,0,0,0.0,0,0,3,0.0,0.0,0,Giannelli,0.0,0,0,0.0,343,False,0.0,0,0,0,0,0,Joined Toulouse on loan for the season,2017-08-31T13:31:14Z,45,0,0,0,102738.jpg,0.0,0,0,Imbula,0.1,False,21,u,15,110,0.0,0,975,0,8452,0,0.0,0.0,Imbula,0
0,0,5,0,0,0,40276,0,0,0,0,13.3,0,0,3,0.0,0.0,0,Bojan,0.0,1,0,1.9,344,False,0.0,0,0,0,0,71,Joined Alaves on loan until the end of the season,2017-08-31T19:31:13Z,55,0,0,0,40276.jpg,2.0,0,0,Krkic Perez,0.0,False,27,u,15,110,6.0,2,1884,0,6605,0,0.0,0.4,Bojan,0
1,2,216,None,None,2,205102,0,0,-5,5,236.1,0,0,3,0.3,1.3,0,Ramadan,1.8,28,2,63.0,345,False,221.2,0,0,0,0,1166,,None,45,0,0,0,205102.jpg,2.2,0,0,Sobhi,0.5,False,32,a,15,110,173.0,49,40850,11,69256,22,0.4,10.9,Sobhi,2
1,3,319,100,100,4,14295,0,0,-3,3,334.3,1,0,3,-1.5,-0.5,0,Darren,0.0,48,1,73.7,346,False,332.2,0,0,0,0,2110,,2018-02-10T14:01:19Z,47,0,0,0,14295.jpg,2.6,0,0,Fletcher,0.4,False,24,a,15,110,70.0,64,29244,0,59124,6,0.0,13.6,Fletcher,0
2,6,189,100,100,0,3773,0,0,-2,2,279.9,0,0,4,0.5,1.5,0,Peter,2.0,25,4,88.5,347,False,247.8,0,0,0,0,1241,,2018-02-09T23:01:19Z,48,0,0,0,3773.jpg,2.3,0,0,Crouch,2.3,False,25,a,15,110,359.0,63,369720,131,390952,156,0.4,13.1,Crouch,2
2,8,314,100,100,7,61858,0,0,-3,3,247.0,0,0,4,1.5,2.5,0,Mame Biram,3.0,45,6,143.9,348,False,430.2,0,0,0,0,2248,,2018-04-07T13:01:19Z,52,0,0,0,61858.jpg,2.9,0,0,Diouf,1.9,False,18,a,15,110,765.0,89,663426,88,615924,116,0.6,17.1,Diouf,5
1,0,42,None,None,2,91972,0,0,-4,4,51.8,0,0,4,-1.2,-0.2,0,Saido,0.3,13,0,23.7,349,False,40.4,0,0,0,0,483,,None,56,0,1,0,91972.jpg,1.3,0,0,Berahino,0.3,False,9,a,15,110,149.0,20,15436,5,35784,6,0.1,3.6,Berahino,0
0,1,196,100,100,1,97485,0,0,-5,5,38.8,0,0,2,-1.5,-0.5,0,Kevin,0.0,32,0,36.5,383,False,297.0,0,0,0,0,1321,,2018-03-08T17:31:17Z,40,0,0,0,97485.jpg,1.1,0,0,Wimmer,0.3,False,5,a,15,110,28.0,19,55849,7,58221,10,0.0,4.8,Wimmer,5
5,9,341,0,0,5,42564,0,0,-2,2,327.5,2,0,3,0.0,0.0,0,Eric Maxim,0.0,45,5,168.1,497,False,505.6,0,0,0,0,2241,Knock - Unknown return date,2018-03-17T17:31:18Z,53,0,0,0,42564.jpg,3.6,0,0,Choupo-Moting,2.1,False,10,i,15,110,851.0,107,847030,2,796590,176,0.0,20.2,Choupo-Moting,3
1,2,93,100,100,1,93127,0,0,-6,6,127.7,1,0,3,-1.5,-0.5,0,Jesé,0.0,17,1,40.8,512,False,110.4,0,0,0,0,609,,2017-12-07T16:31:15Z,54,0,0,0,93127.jpg,2.4,0,0,Rodríguez Ruiz,2.0,False,11,a,15,110,171.0,31,579483,5,589793,12,0.0,5.7,Jesé,0
0,0,153,100,100,1,85352,0,0,-1,1,48.1,0,0,2,-1.0,0.0,0,Bruno,0.5,27,0,32.0,513,False,211.0,0,0,0,0,1101,,2018-01-15T20:01:17Z,49,0,0,0,85352.jpg,1.1,0,0,Martins Indi,0.0,False,15,a,15,110,60.0,17,3266,5,3278,6,0.1,3.5,Martins Indi,3
0,0,0,0,0,0,194190,0,0,0,0,0.0,0,0,2,0.0,0.0,0,Harry,0.0,0,0,0.0,550,False,0.0,0,0,0,0,0,Season-long loan to  Ross County,2018-01-26T10:42:07Z,40,0,0,0,194190.jpg,0.0,0,0,Souttar,0.1,False,36,u,15,110,0.0,0,10498,2,8275,2,0.0,0.0,Souttar,0
0,0,81,100,100,0,209212,0,0,0,0,23.0,0,0,2,-1.5,-0.5,0,Thomas,0.0,15,0,12.7,556,False,93.4,0,0,0,0,481,,2017-10-16T18:01:15Z,40,0,0,0,209212.jpg,1.0,0,0,Edwards,0.3,False,42,a,15,110,10.0,6,48800,5,29259,23,0.0,1.5,Edwards,0
0,0,4,0,0,0,200455,0,0,0,0,1.8,0,0,4,0.0,0.0,0,Julien,0.0,2,0,0.3,562,False,1.0,0,0,0,0,19,Season-long loan to Walsall,2018-02-01T10:36:12Z,45,0,0,0,200455.jpg,1.0,0,0,Ngoy,0.3,False,28,u,15,110,0.0,1,75972,1,57146,22,0.0,0.2,Ngoy,0
0,0,0,None,None,0,112316,0,0,0,0,0.0,0,0,1,-1.5,-0.5,0,Jakob,0.0,0,0,0.0,569,False,0.0,0,0,0,0,0,,None,40,0,0,0,112316.jpg,0.0,0,0,Haugaard,0.1,False,29,a,15,110,0.0,0,5927,3,2954,0,0.0,0.0,Haugaard,0
0,0,4,100,100,0,20481,0,0,0,0,13.9,0,0,3,-1.2,-0.2,0,Stephen,0.3,4,0,3.0,590,False,6.4,0,0,0,0,93,,2018-04-01T12:31:19Z,45,0,0,0,20481.jpg,1.0,0,0,Ireland,0.0,False,7,a,15,110,10.0,2,2255,0,1987,1,0.1,0.4,Ireland,1
0,1,160,None,None,4,102366,0,0,0,0,152.7,0,0,2,0.8,1.8,0,Moritz,2.3,14,0,36.2,594,False,150.8,0,0,0,0,969,,None,45,0,0,0,102366.jpg,2.9,0,0,Bauer,0.5,False,2,a,15,110,57.0,32,63686,7,33620,163,0.5,7.1,Bauer,2
0,0,38,25,25,0,93001,0,0,-2,2,23.8,0,0,2,-0.4,-0.1,0,Konstantinos,0.0,6,0,11.0,599,False,68.2,0,0,0,0,334,Rib Injury - 25% chance of playing,2018-04-01T12:31:19Z,43,0,0,0,93001.jpg,1.2,0,0,Stafylidis,0.0,False,21,d,15,110,18.0,6,985,1,747,3,0.0,1.4,Stafylidis,0
1,0,78,None,None,1,163463,0,0,-5,5,96.3,0,0,3,-0.5,0.5,0,Papa Alioune,1.0,13,0,34.4,619,False,145.4,0,0,0,0,778,,None,50,0,0,0,163463.jpg,2.1,0,0,Ndiaye,0.0,False,27,a,15,110,101.0,19,2267,0,1451,1,0.2,3.8,Badou Ndiaye,3
0,0,5,None,None,0,200884,0,0,0,0,2.2,0,0,4,-1.2,-0.2,0,Tyrese,0.3,1,0,1.9,628,False,5.8,0,0,0,0,47,,None,45,0,0,0,200884.jpg,1.0,0,0,Campbell,0.5,False,40,a,15,110,11.0,2,38191,203,15088,71,0.1,0.4,Campbell,0
0,0,0,None,None,0,226029,0,0,0,0,0.0,0,0,3,-1.5,-0.5,0,Lasse,0.0,0,0,0.0,637,False,0.0,0,0,0,0,0,,None,45,0,0,0,226029.jpg,0.0,0,0,Sorenson,0.0,False,55,a,15,110,0.0,0,76,0,44,0,0.0,0.0,Sorenson,0
1,1,164,100,100,1,13152,0,0,-3,3,68.2,0,0,3,1.0,0.5,0,Andy,1.5,17,2,38.1,201,False,170.0,0,0,0,0,944,,2018-02-01T10:31:19Z,42,0,0,0,13152.jpg,2.4,0,0,King,3.5,False,24,a,16,80,141.0,40,529010,243,393971,237,0.4,9.5,King,1
0,10,650,None,None,9,37096,0,0,2,-2,10.0,2,0,1,1.3,0.8,0,Lukasz,1.8,46,0,87.8,350,False,868.0,0,0,0,0,2970,,None,47,0,0,1,37096.jpg,3.9,0,114,Fabianski,8.7,False,1,a,16,80,0.0,130,674502,1412,451928,365,0.4,27.7,Fabianski,0
0,0,0,None,None,0,61760,0,0,-1,1,0.0,0,0,1,-0.5,-1.0,0,Kristoffer,0.0,0,0,0.0,351,False,0.0,0,0,0,0,0,,None,39,0,0,0,61760.jpg,0.0,0,0,Nordfeldt,1.4,False,13,a,16,80,0.0,0,50379,236,37843,60,0.0,0.0,Nordfeldt,0
2,11,521,100,100,9,49539,0,0,1,-1,245.3,3,0,2,0.3,-0.2,0,Kyle,0.8,43,0,99.3,352,False,616.2,0,0,0,0,2776,,2017-12-31T19:31:17Z,46,1,0,0,49539.jpg,3.1,0,0,Naughton,5.5,False,26,a,16,80,128.0,97,759440,1016,597926,476,0.2,21.1,Naughton,1
0,0,12,75,75,0,42996,0,0,-1,1,1.6,0,0,2,-0.4,-0.8,0,Angel,0.0,1,0,1.5,353,False,13.8,0,0,0,0,64,Groin Injury - 75% chance of playing,2018-02-05T15:31:26Z,39,0,0,0,42996.jpg,1.0,0,0,Rangel,7.5,False,22,d,16,80,0.0,3,291551,32,781420,168,0.0,0.8,Rangel,0
1,10,469,100,100,7,57145,0,0,0,0,53.6,2,0,2,0.8,0.3,0,Federico,1.3,38,1,92.1,354,False,701.0,0,0,0,0,2430,,2017-12-09T14:01:16Z,45,1,0,0,57145.jpg,3.0,0,0,Fernández,3.7,False,33,a,16,80,165.0,82,383392,644,277610,218,0.3,18.2,Fernández,4
0,0,0,0,0,0,96306,0,0,0,0,0.0,0,0,2,0.0,0.0,0,Stephen,0.0,0,0,0.0,355,False,0.0,0,0,0,0,0,Joined Hull City on 24/8,2017-08-24T12:31:13Z,45,0,0,0,96306.jpg,0.0,0,0,Kingsley,0.0,False,35,u,16,80,0.0,0,227,0,5949,0,0.0,0.0,Kingsley,0
0,4,351,100,100,8,97615,0,0,-1,1,50.6,1,0,2,0.0,-0.5,0,Mike,0.5,18,1,56.6,356,False,400.2,0,0,0,0,1603,,2018-04-14T13:01:19Z,44,0,0,0,97615.jpg,3.5,0,0,van der Hoorn,1.0,False,5,a,16,80,115.0,71,104103,51,55513,119,0.1,16.1,van der Hoorn,2
1,7,592,100,100,9,149266,0,0,1,-1,76.3,1,0,2,0.8,0.3,0,Alfie,1.3,46,2,105.1,357,False,749.6,0,0,0,0,2970,,2018-02-17T13:01:19Z,51,0,0,0,149266.jpg,3.2,0,0,Mawson,3.6,False,6,a,16,80,221.0,106,336104,478,200106,372,0.3,20.8,Mawson,2
1,0,405,100,100,9,28654,0,0,0,0,237.8,0,0,2,0.8,0.3,0,Martin,1.3,42,0,64.4,358,False,294.6,0,0,0,0,2754,,2017-10-24T20:01:14Z,50,0,0,0,28654.jpg,2.6,0,0,Olsson,0.3,False,16,a,16,80,110.0,80,23109,16,27861,10,0.3,16.0,Olsson,5
0,0,48,100,100,1,11829,0,0,-4,4,82.8,0,0,3,-0.2,-0.7,0,Wayne,0.3,9,0,16.2,360,False,45.6,0,0,0,0,355,,2017-12-11T14:31:14Z,51,0,0,0,11829.jpg,1.2,0,0,Routledge,0.1,False,15,a,16,80,36.0,15,1573,0,5376,0,0.1,2.9,Routledge,1
0,0,25,100,100,3,15114,0,0,-1,1,5.0,0,0,3,-0.5,-1.0,0,Leon,0.0,1,0,1.6,361,False,11.8,0,0,0,0,269,,2018-03-08T17:31:17Z,44,0,0,0,15114.jpg,2.3,0,0,Britton,0.1,False,7,a,16,80,0.0,9,4208,0,8903,0,0.0,2.0,Britton,1
0,0,1,0,0,0,96305,0,0,-2,2,0.1,0,0,3,0.0,0.0,0,Jay,0.0,0,0,0.0,362,False,0.2,0,0,0,0,17,Season-long loan to Wigan,2018-01-26T10:41:21Z,43,0,0,0,96305.jpg,0.5,0,0,Fulton,0.0,False,56,u,16,80,0.0,1,3722,0,4340,0,0.0,0.2,Fulton,1
2,9,287,100,100,5,76542,0,0,-3,3,275.0,1,0,3,0.5,0.0,0,Sung-yueng,1.0,22,2,68.6,363,False,270.6,0,0,0,0,1544,,2017-12-19T00:01:16Z,47,0,0,0,76542.jpg,3.1,0,0,Ki,1.0,False,4,a,16,80,141.0,66,121898,41,65919,209,0.2,14.0,Ki Sung-yueng,1
0,0,0,0,0,0,49195,0,0,-1,1,0.0,0,0,3,0.0,0.0,0,Jefferson,0.0,0,0,0.0,364,False,0.0,0,0,0,0,0,Joined Getafe in season-long loan deal,2017-08-25T16:01:13Z,49,0,0,0,49195.jpg,0.0,0,0,Montero,0.0,False,20,u,16,80,0.0,0,253,0,3039,0,0.0,0.0,Montero,0
1,0,201,0,0,4,49277,0,0,-3,3,180.0,0,0,3,0.0,0.0,0,Leroy,0.0,26,1,56.0,365,False,240.6,0,0,0,0,1394,Achilles injury - Unknown return date,2018-02-03T17:31:20Z,52,0,0,0,49277.jpg,2.0,0,0,Fer,0.2,False,8,i,16,80,139.0,41,17274,0,40018,2,0.0,7.9,Fer,5
1,0,125,100,100,3,21083,0,0,-1,1,166.1,0,0,3,0.3,-0.2,0,Nathan,0.8,18,0,33.6,366,False,83.6,0,0,0,0,1143,,2017-07-12T10:31:11Z,44,0,0,0,21083.jpg,1.8,0,0,Dyer,0.2,False,12,a,16,80,88.0,37,27955,6,20146,28,0.2,8.4,Dyer,2
4,6,384,None,None,7,93464,0,0,-2,2,630.9,0,0,3,2.3,1.8,0,Tom,2.8,31,0,119.8,367,False,403.8,0,0,0,0,2257,,None,43,0,0,0,93464.jpg,2.4,0,0,Carroll,4.3,False,14,a,16,80,163.0,77,587235,547,662936,228,0.7,17.9,Carroll,3
0,0,0,0,0,0,111787,0,0,0,0,0.0,0,0,3,0.0,0.0,0,Modou,0.0,0,0,0.0,368,False,0.0,0,0,0,0,0,Transferred to Reading,2017-08-05T09:07:57Z,50,0,0,0,111787.jpg,0.0,0,0,Barrow,0.0,False,17,u,16,80,0.0,0,55,0,273,0,0.0,0.0,Barrow,0
0,3,90,0,0,1,57586,0,0,-3,3,148.3,1,0,3,0.0,0.0,0,Luciano,0.3,15,1,40.7,369,False,106.4,0,0,0,0,587,Ankle sprain - Expected back 28 Apr,2018-04-16T22:01:17Z,47,0,0,0,57586.jpg,1.8,0,0,Narsingh,0.0,False,11,i,16,80,153.0,28,2955,0,4880,4,0.1,6.0,Narsingh,0
0,0,125,0,0,2,106899,0,0,-3,3,85.7,0,0,3,0.0,0.0,0,Roque,0.0,16,0,20.9,370,False,89.0,0,0,0,0,753,Season-long loan to Sevilla,2018-01-31T09:33:04Z,42,0,0,0,106899.jpg,1.6,0,0,Mesa,0.4,False,51,u,16,80,34.0,18,59608,1,69231,8,0.0,4.3,Mesa,3
1,0,45,0,0,0,169432,0,0,1,-1,30.4,0,0,4,0.0,0.0,0,Oliver,0.0,5,0,17.4,372,False,38.4,0,0,0,0,267,Season-long loan to Barnsley,2018-02-01T10:31:19Z,46,0,0,0,169432.jpg,1.5,0,0,McBurnie,1.8,False,62,u,16,80,105.0,16,255136,0,272973,81,0.0,3.5,McBurnie,0
2,12,362,100,100,7,80146,0,0,3,-3,313.0,0,0,4,1.3,0.8,0,Jordan,1.8,39,7,161.0,373,False,529.4,0,0,0,0,2400,,2018-03-10T16:31:18Z,53,0,0,0,80146.jpg,3.2,1,0,Ayew,6.3,False,18,a,16,80,766.0,98,1309538,1301,1116557,412,0.3,18.5,Jordan Ayew,2
3,11,233,100,100,4,173879,0,0,-1,1,160.9,1,0,4,2.3,1.8,0,Tammy,2.8,29,5,106.0,374,False,262.6,0,0,0,0,1608,,2018-01-02T19:31:21Z,54,0,0,0,173879.jpg,3.0,0,0,Abraham,3.5,False,10,a,16,80,640.0,82,1325567,59,1337564,118,0.5,15.2,Abraham,0
4,2,202,100,100,3,45124,0,0,-2,2,192.9,0,0,3,1.0,0.5,0,André,1.5,32,3,73.2,449,False,254.2,0,0,0,0,1384,,2018-01-19T14:31:18Z,68,0,1,0,45124.jpg,2.6,0,0,Ayew,1.0,False,19,a,16,80,289.0,65,56380,28,105671,12,0.2,9.6,André Ayew,4
0,0,25,100,100,0,59940,0,0,-2,2,21.2,0,0,2,-0.5,-1.0,0,Kyle,0.0,3,0,10.5,485,False,67.6,0,0,0,0,210,,2018-01-02T20:01:19Z,43,0,0,0,59940.jpg,1.0,0,0,Bartley,0.1,False,27,a,16,80,16.0,4,1406,1,5798,1,0.0,0.9,Bartley,2
1,4,280,75,75,5,74033,0,0,-3,3,201.4,1,0,3,0.8,0.4,0,Sam,1.5,27,3,68.7,519,False,332.8,0,0,0,0,1812,Knee injury - 75% chance of playing,2018-04-12T17:31:18Z,47,0,0,0,74033.jpg,2.8,0,0,Clucas,0.4,False,17,d,16,80,155.0,69,68114,12,48734,75,0.3,14.7,Clucas,2
0,0,83,0,0,2,171319,0,0,-7,7,135.0,0,0,3,0.0,0.0,0,Renato,0.0,10,0,27.0,535,False,71.8,0,0,0,0,699,Hamstring injury - Unknown return date,2018-01-27T16:31:18Z,43,0,0,0,171319.jpg,1.7,0,0,Sanches,0.3,False,35,i,16,80,64.0,20,170603,2,169056,9,0.0,4.7,Sanches,1
1,3,103,0,0,2,57001,0,0,-4,4,70.6,0,0,4,0.0,0.0,0,Wilfried,0.0,8,2,39.3,542,False,119.0,0,0,0,0,701,Ankle injury - Unknown return date,2018-02-03T19:01:21Z,56,0,0,0,57001.jpg,2.2,0,0,Bony,0.1,False,2,i,16,80,211.0,33,87794,1,88290,2,0.0,5.9,Bony,2
0,0,0,0,0,0,214225,0,0,0,0,0.0,0,0,2,0.0,0.0,0,Joe,0.0,0,0,0.0,561,False,0.0,0,0,0,0,0,Season-long loan to Cheltenham,2018-01-31T09:33:58Z,40,0,0,0,214225.jpg,0.0,0,0,Rodon,0.0,False,61,u,16,80,0.0,0,5502,0,4137,1,0.0,0.0,Rodon,0
0,0,0,None,None,0,40346,0,0,0,0,0.0,0,0,1,-0.5,-1.0,0,Erwin,0.0,0,0,0.0,576,False,0.0,0,0,0,0,0,,None,40,0,0,0,40346.jpg,0.0,0,0,Mulder,0.1,False,25,a,16,80,0.0,0,6315,2,3135,2,0.0,0.0,Mulder,0
0,0,3,None,None,0,192290,0,0,0,0,1.1,0,0,2,-0.5,-1.0,0,Connor,0.0,1,0,0.2,598,False,1.0,0,0,0,0,25,,None,40,0,0,0,192290.jpg,1.0,0,0,Roberts,0.1,False,52,a,16,80,0.0,1,13162,3,6677,14,0.0,0.3,Roberts,0
0,2,67,100,100,1,19760,0,0,-2,2,66.2,0,0,4,1.8,0.0,0,Fernando,0.3,1,1,20.5,371,False,57.2,0,0,0,0,219,,2017-09-09T13:01:15Z,73,0,0,0,19760.jpg,1.4,0,0,Llorente,0.2,False,18,a,17,6,82.0,21,24964,8,28708,12,0.0,2.9,Llorente,1
0,3,602,100,100,13,37915,0,0,-1,1,0.1,0,0,1,4.3,0.0,0,Hugo,2.8,30,0,58.9,375,False,592.0,0,0,0,0,2880,,2018-01-19T13:01:18Z,54,0,0,0,37915.jpg,3.9,0,72,Lloris,8.5,False,1,a,17,6,0.0,124,356648,858,595181,228,0.5,23.0,Lloris,1
0,0,17,100,100,0,39215,0,0,-2,2,0.0,0,0,1,1.5,0.0,0,Michel,0.0,1,0,1.9,376,False,19.0,0,0,0,0,90,,2017-11-18T12:31:16Z,48,0,0,0,39215.jpg,3.0,0,4,Vorm,0.1,False,13,a,17,6,0.0,3,7847,2,9691,1,0.0,0.6,Vorm,0
0,3,218,100,100,5,55605,0,0,-2,2,54.4,0,0,2,2.0,0.0,0,Toby,0.5,8,0,30.7,377,False,214.8,0,0,0,0,990,,2018-02-23T13:31:18Z,58,0,0,0,55605.jpg,3.6,0,0,Alderweireld,5.0,False,4,a,17,6,37.0,40,167522,83,658496,27,0.1,6.9,Alderweireld,3
1,0,107,75,75,2,38290,0,0,-1,1,110.0,0,0,2,1.9,0.0,0,Danny,1.0,9,0,28.6,378,False,100.4,0,0,0,0,618,Calf injury - 75% chance of playing,2018-04-12T12:31:17Z,64,0,0,0,38290.jpg,2.7,0,0,Rose,0.3,False,3,d,17,6,75.0,19,23283,5,37536,19,0.2,3.0,Rose,3
1,10,699,100,100,13,39194,0,0,0,0,194.9,0,0,2,3.3,0.0,0,Jan,1.8,31,0,108.4,380,False,708.6,0,0,0,0,2939,,2018-03-03T14:31:17Z,60,0,0,0,39194.jpg,3.5,0,0,Vertonghen,8.8,False,5,a,17,6,177.0,117,678661,1636,666732,284,0.3,19.5,Vertonghen,4
7,14,563,100,100,10,115556,0,0,3,-3,663.0,4,0,2,3.0,0.0,0,Ben,1.5,20,2,144.4,381,False,580.4,0,0,0,0,2143,,2017-10-14T13:31:14Z,58,0,0,0,115556.jpg,4.9,0,0,Davies,21.0,False,33,a,17,6,201.0,131,2640281,1926,1905345,1227,0.3,22.6,Davies,3
6,15,454,100,100,7,77794,0,0,-3,3,497.6,4,0,2,2.3,0.0,0,Kieran,0.8,20,0,93.8,382,False,385.4,0,0,0,0,1650,,2017-08-31T11:31:14Z,52,0,0,0,77794.jpg,4.4,0,0,Trippier,4.4,False,2,a,17,6,54.0,93,910887,320,880698,233,0.2,17.9,Trippier,1
2,2,451,100,100,14,93264,0,0,-3,3,287.8,0,0,3,4.0,0.0,0,Eric,2.5,26,0,111.2,384,False,565.8,0,0,0,0,2642,,2018-03-11T15:01:18Z,47,0,0,0,93264.jpg,2.5,0,0,Dier,2.6,False,15,a,17,6,259.0,80,204538,123,292904,116,0.5,17.0,Dier,4
0,3,335,100,100,6,39104,0,0,-1,1,285.9,0,0,3,3.0,0.0,0,Mousa,1.5,22,0,65.1,385,False,292.2,0,0,0,0,1813,,2017-12-30T18:01:16Z,49,0,0,0,39104.jpg,1.8,0,0,Dembélé,1.7,False,19,a,17,6,73.0,49,104752,48,177352,52,0.3,10.0,Dembélé,6
3,0,119,100,100,3,62974,0,0,-2,2,244.3,0,0,3,3.0,0.0,0,Erik,1.5,8,0,62.9,386,False,115.4,0,0,0,0,650,,2018-01-25T14:01:17Z,63,0,0,0,62974.jpg,1.7,0,0,Lamela,0.1,False,11,a,17,6,274.0,35,18090,24,17241,10,0.2,5.6,Lamela,3
9,23,750,100,100,15,80607,0,0,0,0,1319.6,3,0,3,9.8,0.0,0,Christian,8.3,28,11,323.7,387,True,978.8,0,0,0,0,2858,,2018-01-21T15:31:21Z,95,0,0,0,80607.jpg,5.6,0,0,Eriksen,16.5,False,23,a,17,6,936.0,186,2297424,4560,2231401,527,0.9,19.6,Eriksen,0
13,12,520,100,100,13,108823,0,0,-5,5,852.5,3,0,3,7.3,0.0,0,Bamidele,5.8,28,8,246.4,388,False,727.6,0,0,0,0,2704,,2018-03-11T18:31:19Z,90,0,0,0,108823.jpg,5.0,0,0,Alli,13.1,False,20,a,17,6,883.0,161,1223045,818,2264115,699,0.6,17.9,Alli,6
0,1,125,100,100,1,54756,0,0,-2,2,63.6,0,0,3,2.8,0.0,0,Victor,1.3,6,1,26.1,389,False,149.0,0,0,0,0,543,,2018-01-02T20:01:19Z,48,0,0,0,54756.jpg,1.9,0,0,Wanyama,0.4,False,12,a,17,6,50.0,26,10393,9,44635,9,0.3,5.4,Wanyama,0
7,16,518,100,100,12,85971,0,0,3,-3,535.7,7,0,3,4.8,0.0,0,Heung-Min,3.3,17,12,236.6,390,False,695.0,0,0,0,0,2114,,2017-08-13T12:31:13Z,83,0,0,0,85971.jpg,5.1,0,0,Son,14.6,False,7,a,17,6,1136.0,167,2171014,1758,1351854,2110,0.4,20.1,Son,0
1,0,167,0,0,4,157668,0,0,-2,2,172.2,0,0,3,0.0,0.0,0,Harry,0.0,9,0,33.1,391,False,144.4,0,0,0,0,768,Ankle injury - Unknown return date,2018-03-21T18:01:18Z,48,0,0,0,157668.jpg,1.9,0,0,Winks,0.1,False,29,i,17,6,14.0,31,28245,0,30478,0,0.0,6.5,Winks,0
1,0,223,100,100,6,45268,0,0,-2,2,365.0,0,0,3,2.8,0.0,0,Moussa,1.3,14,1,83.4,393,False,227.2,0,0,0,0,1196,,2017-09-09T17:01:15Z,53,0,0,0,45268.jpg,1.7,0,0,Sissoko,0.4,False,17,a,17,6,242.0,52,36435,4,46026,7,0.2,9.8,Sissoko,3
